16:50:40.743 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctdxfsb26atype
16:50:40.747 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle cttablestyles872ftype
16:50:40.756 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle sstf81fdoctype
16:50:40.764 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctsst44f3type
16:50:40.777 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctrsta472type
16:50:40.803 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle workbookec17doctype
16:50:40.809 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctworkbook83c3type
16:50:40.817 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctsheets49fdtype
16:50:40.821 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctsheet4dbetype
16:50:40.824 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle strelationshipid1e94type
16:50:40.827 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle worksheetf539doctype
16:50:40.833 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctworksheet530dtype
16:50:40.841 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctsheetdata8408type
16:50:40.844 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctrowdd39type
16:50:40.852 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctcell842btype
16:50:40.860 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle stcellrefe4e0type
16:50:40.870 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle ctcols627ctype
16:50:40.899 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle stxstringf179type
16:50:40.902 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:937 - Resolving type for handle stcelltypebf95type
16:51:17.575 DEBUG org.apache.poi.openxml4j.opc.PackageRelationshipCollection:309 - Parsing relationship: /xl/_rels/workbook.xml.rels
16:51:17.587 DEBUG org.apache.poi.openxml4j.opc.PackageRelationshipCollection:309 - Parsing relationship: /_rels/.rels
16:51:17.779 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.poi.schemas.ooxml.system.ooxml
16:51:17.783 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLCONFIG
16:51:17.785 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLLANG
16:51:17.786 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:51:17.787 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:196 - Loading type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:51:17.789 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:51:17.804 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLTOOLS
16:51:17.806 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:51:17.812 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:206 - Finished loading type system org.apache.xmlbeans.metadata.system.sXMLSCHEMA
16:51:17.813 TRACE org.apache.xmlbeans.impl.common.XBeanDebug:231 - Reading unresolved handles for type system org.apache.xmlbeans.metadata.system.sXMLLANG
